route_id,visit_seq,passenger_name,individual_name,stop_id,event_type,travel_from_prev_stop_min,vehicle_arrival_time,service_time_min,vehicle_departure_time,planned_time_minutes,planned_time_hhmm,wait_at_stop_min
R074,3,乘客904,乘客904,182,pickup,9.0,07:19,5,07:24,495.0,08:15,56.0
R074,3,乘客904,乘客904跟車,182,pickup,9.0,07:19,5,07:24,495.0,08:15,56.0
R074,4,乘客905,乘客905,455,pickup,8.0,07:32,4,07:36,505.0,08:25,53.0
R074,5,乘客903,乘客903,314,dropoff,11.0,07:47,11,07:58,520.0,08:40,53.0
R074,5,乘客903,乘客903跟車,314,dropoff,11.0,07:47,11,07:58,520.0,08:40,53.0
R074,6,乘客904,乘客904,314,dropoff,11.0,07:47,11,07:58,520.0,08:40,53.0
R074,6,乘客904,乘客904跟車,314,dropoff,11.0,07:47,11,07:58,520.0,08:40,53.0
R074,7,乘客905,乘客905,314,dropoff,11.0,07:47,11,07:58,520.0,08:40,53.0
R074,8,乘客869,乘客869,236,dropoff,34.0,08:32,1,08:33,525.0,08:45,13.0
R074,9,乘客804,乘客804,417,pickup,28.0,09:01,5,09:06,535.0,08:55,0.0
R074,9,乘客804,乘客804跟車,417,pickup,28.0,09:01,5,09:06,535.0,08:55,0.0
R074,10,乘客807,乘客807,419,pickup,11.0,09:17,5,09:22,575.0,09:35,18.0
R074,10,乘客807,乘客807跟車,419,pickup,11.0,09:17,5,09:22,575.0,09:35,18.0
R074,11,乘客804,乘客804,314,dropoff,21.0,09:43,8,09:51,590.0,09:50,7.0
R074,11,乘客804,乘客804跟車,314,dropoff,21.0,09:43,8,09:51,590.0,09:50,7.0
R074,12,乘客807,乘客807,314,dropoff,21.0,09:43,8,09:51,590.0,09:50,7.0
R074,12,乘客807,乘客807跟車,314,dropoff,21.0,09:43,8,09:51,590.0,09:50,7.0
R075,1,乘客1450,乘客1450,690,pickup,0.0,06:55,1,06:56,435.0,07:15,20.0
R075,2,乘客1451,乘客1451,691,pickup,9.0,07:05,1,07:06,465.0,07:45,40.0
R075,3,乘客1452,乘客1452,692,pickup,9.0,07:15,2,07:17,475.0,07:55,40.0
R075,3,乘客1452,乘客1452跟車,692,pickup,9.0,07:15,2,07:17,475.0,07:55,40.0
R075,4,乘客1116,乘客1116,548,pickup,9.0,07:26,4,07:30,490.0,08:10,44.0
R075,5,乘客1116,乘客1116,975,dropoff,17.0,07:47,3,07:50,505.0,08:25,38.0
R075,6,乘客1450,乘客1450,138,dropoff,33.0,08:23,2,08:25,520.0,08:40,17.0
R075,7,乘客1451,乘客1451,138,dropoff,33.0,08:23,2,08:25,520.0,08:40,17.0
R075,8,乘客1452,乘客1452,132,dropoff,0.0,08:25,2,08:27,520.0,08:40,15.0
R075,8,乘客1452,乘客1452跟車,132,dropoff,0.0,08:25,2,08:27,520.0,08:40,15.0
R075,9,乘客83,乘客83,77,pickup,6.0,08:33,1,08:34,540.0,09:00,27.0
R075,10,乘客1300,乘客1300,641,pickup,9.0,08:43,6,08:49,545.0,09:05,22.0
R075,10,乘客1300,乘客1300跟車,641,pickup,9.0,08:43,6,08:49,545.0,09:05,22.0
R075,10,乘客1300,乘客1300跟車,641,pickup,9.0,08:43,6,08:49,545.0,09:05,22.0
R075,11,乘客1824,乘客1824,878,pickup,8.0,08:57,5,09:02,560.0,09:20,23.0
R075,11,乘客1824,乘客1824跟車,878,pickup,8.0,08:57,5,09:02,560.0,09:20,23.0
R075,12,乘客1300,乘客1300,41,dropoff,15.0,09:17,5,09:22,570.0,09:30,13.0
R075,12,乘客1300,乘客1300跟車,41,dropoff,15.0,09:17,5,09:22,570.0,09:30,13.0
R075,12,乘客1300,乘客1300跟車,41,dropoff,15.0,09:17,5,09:22,570.0,09:30,13.0
R075,13,乘客1824,乘客1824,70,dropoff,11.0,09:33,4,09:37,580.0,09:40,7.0
R075,13,乘客1824,乘客1824跟車,70,dropoff,11.0,09:33,4,09:37,580.0,09:40,7.0
R075,14,乘客83,乘客83,31,dropoff,17.0,09:54,1,09:55,590.0,09:50,0.0
R076,1,乘客1918,乘客1918,917,pickup,0.0,07:20,1,07:21,440.0,07:20,0.0
R076,2,乘客54,乘客54,56,pickup,2.0,07:23,5,07:28,450.0,07:30,7.0
R076,2,乘客54,乘客54跟車,56,pickup,2.0,07:23,5,07:28,450.0,07:30,7.0
R076,3,乘客54,乘客54,35,dropoff,9.0,07:37,4,07:41,465.0,07:45,8.0
R076,3,乘客54,乘客54跟車,35,dropoff,9.0,07:37,4,07:41,465.0,07:45,8.0
R076,4,乘客669,乘客669,362,pickup,29.0,08:10,4,08:14,465.0,07:45,0.0
R076,5,乘客670,乘客670,207,pickup,4.0,08:18,1,08:19,470.0,07:50,0.0
R076,6,乘客1918,乘客1918,139,dropoff,11.0,08:30,1,08:31,510.0,08:30,0.0
R076,7,乘客669,乘客669,160,dropoff,21.0,08:52,4,08:56,535.0,08:55,3.0
R076,8,乘客670,乘客670,160,dropoff,21.0,08:52,4,08:56,535.0,08:55,3.0
R076,9,乘客1919,乘客1919,918,pickup,13.0,09:09,1,09:10,555.0,09:15,6.0
R076,10,乘客1920,乘客1920,919,pickup,11.0,09:21,1,09:22,565.0,09:25,4.0
R076,11,乘客1921,乘客1921,920,pickup,6.0,09:28,1,09:29,575.0,09:35,7.0
R076,12,乘客1922,乘客1922,921,pickup,4.0,09:33,2,09:35,585.0,09:45,12.0
R076,12,乘客1922,乘客1923,921,pickup,4.0,09:33,2,09:35,585.0,09:45,12.0
R076,13,乘客1924,乘客1924,922,pickup,9.0,09:44,1,09:45,595.0,09:55,11.0
R076,14,乘客1919,乘客1919,258,dropoff,6.0,09:51,5,09:56,605.0,10:05,14.0
R076,15,乘客1920,乘客1920,258,dropoff,6.0,09:51,5,09:56,605.0,10:05,14.0
R076,16,乘客1921,乘客1921,258,dropoff,6.0,09:51,5,09:56,605.0,10:05,14.0
R076,17,乘客1922,乘客1922,258,dropoff,6.0,09:51,5,09:56,605.0,10:05,14.0
R076,17,乘客1922,乘客1923,258,dropoff,6.0,09:51,5,09:56,605.0,10:05,14.0
R076,18,乘客1924,乘客1924,258,dropoff,6.0,09:51,5,09:56,605.0,10:05,14.0
R077,1,乘客1074,乘客1074,528,pickup,0.0,06:48,1,06:49,420.0,07:00,12.0
R077,2,乘客1075,乘客1075,529,pickup,8.0,06:57,4,07:01,435.0,07:15,18.0
R077,3,乘客1076,乘客1076,530,pickup,4.0,07:05,4,07:09,440.0,07:20,15.0
R077,4,乘客1077,乘客1077,531,pickup,11.0,07:20,5,07:25,465.0,07:45,25.0
R077,4,乘客1077,乘客1077跟車,531,pickup,11.0,07:20,5,07:25,465.0,07:45,25.0
R077,5,乘客1078,乘客1078,532,pickup,8.0,07:33,5,07:38,475.0,07:55,22.0
R077,5,乘客1078,乘客1078跟車,532,pickup,8.0,07:33,5,07:38,475.0,07:55,22.0
R077,6,乘客1074,乘客1074,160,dropoff,19.0,07:57,15,08:12,495.0,08:15,18.0
R077,7,乘客1075,乘客1075,160,dropoff,19.0,07:57,15,08:12,495.0,08:15,18.0
R077,8,乘客1076,乘客1076,160,dropoff,19.0,07:57,15,08:12,495.0,08:15,18.0
R077,9,乘客1077,乘客1077,160,dropoff,19.0,07:57,15,08:12,495.0,08:15,18.0
R077,9,乘客1077,乘客1077跟車,160,dropoff,19.0,07:57,15,08:12,495.0,08:15,18.0
R077,10,乘客1078,乘客1078,160,dropoff,19.0,07:57,15,08:12,495.0,08:15,18.0
R077,10,乘客1078,乘客1078跟車,160,dropoff,19.0,07:57,15,08:12,495.0,08:15,18.0
R077,11,乘客1079,乘客1079,181,pickup,11.0,08:23,1,08:24,510.0,08:30,7.0
R077,12,乘客1703,乘客1703,810,pickup,4.0,08:28,4,08:32,520.0,08:40,12.0
R077,13,乘客1703,乘客1703,374,dropoff,6.0,08:38,3,08:41,530.0,08:50,12.0
R077,14,乘客337,乘客337,196,pickup,11.0,08:52,2,08:54,530.0,08:50,0.0
R077,14,乘客337,乘客338,196,pickup,11.0,08:52,2,08:54,530.0,08:50,0.0
R077,15,乘客1079,乘客1079,139,dropoff,15.0,09:09,1,09:10,540.0,09:00,0.0
R077,16,乘客337,乘客337,191,dropoff,24.0,09:34,2,09:36,610.0,10:10,36.0
R077,16,乘客337,乘客338,191,dropoff,24.0,09:34,2,09:36,610.0,10:10,36.0
R078,1,乘客1279,乘客1279,630,pickup,0.0,06:58,1,06:59,420.0,07:00,2.0
R078,2,乘客1280,乘客1280,631,pickup,4.0,07:03,1,07:04,425.0,07:05,2.0
R078,3,乘客1281,乘客1281,632,pickup,6.0,07:10,5,07:15,435.0,07:15,5.0
R078,3,乘客1281,乘客1281跟車,632,pickup,6.0,07:10,5,07:15,435.0,07:15,5.0
R078,4,乘客1903,乘客1903,910,pickup,6.0,07:21,5,07:26,440.0,07:20,0.0
R078,4,乘客1903,乘客1903跟車,910,pickup,6.0,07:21,5,07:26,440.0,07:20,0.0
R078,5,乘客1282,乘客1282,291,pickup,8.0,07:34,1,07:35,445.0,07:25,0.0
R078,6,乘客1284,乘客1284,633,pickup,8.0,07:43,1,07:44,465.0,07:45,2.0
R078,7,乘客1903,乘客1903,131,dropoff,28.0,08:12,4,08:16,505.0,08:25,13.0
R078,7,乘客1903,乘客1903跟車,131,dropoff,28.0,08:12,4,08:16,505.0,08:25,13.0
R078,8,乘客1279,乘客1279,138,dropoff,2.0,08:18,2,08:20,510.0,08:30,12.0
R078,9,乘客1280,乘客1280,138,dropoff,2.0,08:18,2,08:20,510.0,08:30,12.0
R078,10,乘客1281,乘客1281,131,dropoff,2.0,08:22,4,08:26,510.0,08:30,8.0
R078,10,乘客1281,乘客1281跟車,131,dropoff,2.0,08:22,4,08:26,510.0,08:30,8.0
R078,11,乘客1282,乘客1282,138,dropoff,2.0,08:28,2,08:30,510.0,08:30,2.0
R078,12,乘客1284,乘客1284,138,dropoff,2.0,08:28,2,08:30,510.0,08:30,2.0
R078,13,乘客1285,乘客1285,634,pickup,8.0,08:38,1,08:39,525.0,08:45,7.0
R078,14,乘客1286,乘客1286,635,pickup,21.0,09:00,1,09:01,550.0,09:10,10.0
R078,15,乘客1285,乘客1285,31,dropoff,17.0,09:18,2,09:20,575.0,09:35,17.0
R078,16,乘客1286,乘客1286,31,dropoff,17.0,09:18,2,09:20,575.0,09:35,17.0
R078,17,乘客124,乘客124,26,pickup,17.0,09:37,5,09:42,580.0,09:40,3.0
R078,17,乘客124,乘客125,26,pickup,17.0,09:37,5,09:42,580.0,09:40,3.0
R078,18,乘客124,乘客124,42,dropoff,13.0,09:55,4,09:59,595.0,09:55,0.0
R078,18,乘客124,乘客125,42,dropoff,13.0,09:55,4,09:59,595.0,09:55,0.0
R079,1,乘客1159,乘客1159,568,pickup,0.0,06:37,1,06:38,405.0,06:45,8.0
R079,2,乘客1159,乘客1159,485,dropoff,28.0,07:06,1,07:07,425.0,07:05,0.0
R079,3,乘客1160,乘客1160,569,pickup,19.0,07:26,4,07:30,450.0,07:30,4.0
R079,4,乘客1162,乘客1162,570,pickup,4.0,07:34,1,07:35,460.0,07:40,6.0
R079,5,乘客1165,乘客1165,573,pickup,13.0,07:48,1,07:49,490.0,08:10,22.0
R079,6,乘客1160,乘客1160,164,dropoff,8.0,07:57,4,08:01,500.0,08:20,23.0
R079,7,乘客1165,乘客1165,164,dropoff,8.0,07:57,4,08:01,500.0,08:20,23.0
R079,8,乘客1166,乘客1166,164,pickup,8.0,07:57,1,08:02,500.0,08:20,23.0
R079,9,乘客1162,乘客1162,359,dropoff,9.0,08:11,1,08:12,515.0,08:35,24.0
R079,10,乘客1166,乘客1166,578,dropoff,9.0,08:21,1,08:22,525.0,08:45,24.0
R079,11,乘客1167,乘客1167,574,pickup,13.0,08:35,1,08:36,540.0,09:00,25.0
R079,12,乘客1168,乘客1168,575,pickup,11.0,08:47,2,08:49,560.0,09:20,33.0
R079,12,乘客1168,乘客1168跟車,575,pickup,11.0,08:47,2,08:49,560.0,09:20,33.0
R079,13,乘客1169,乘客1169,576,pickup,8.0,08:57,1,08:58,570.0,09:30,33.0
R079,14,乘客1029,乘客1029,156,pickup,6.0,09:04,1,09:05,570.0,09:30,26.0
R079,15,乘客1167,乘客1167,311,dropoff,17.0,09:22,4,09:26,590.0,09:50,28.0
R079,16,乘客1168,乘客1168,311,dropoff,17.0,09:22,4,09:26,590.0,09:50,28.0
R079,16,乘客1168,乘客1168跟車,311,dropoff,17.0,09:22,4,09:26,590.0,09:50,28.0
R079,17,乘客1169,乘客1169,311,dropoff,17.0,09:22,4,09:26,590.0,09:50,28.0
R079,18,乘客1029,乘客1029,170,dropoff,9.0,09:35,1,09:36,615.0,10:15,40.0
R080,1,乘客1832,乘客1832,881,pickup,0.0,07:00,4,07:04,420.0,07:00,0.0
R080,2,乘客1832,乘客1832,1125,dropoff,44.0,07:48,3,07:51,480.0,08:00,12.0
R080,3,乘客1226,乘客1226,602,pickup,31.0,08:22,5,08:27,505.0,08:25,3.0
R080,3,乘客1226,乘客1226跟車,602,pickup,31.0,08:22,5,08:27,505.0,08:25,3.0
R080,4,乘客1227,乘客1227,603,pickup,17.0,08:44,2,08:46,530.0,08:50,6.0
R080,4,乘客1227,乘客1227跟車,603,pickup,17.0,08:44,2,08:46,530.0,08:50,6.0
R080,5,乘客1227,乘客1227,607,dropoff,11.0,08:57,2,08:59,545.0,09:05,8.0
R080,5,乘客1227,乘客1227跟車,607,dropoff,11.0,08:57,2,08:59,545.0,09:05,8.0
R080,6,乘客1228,乘客1228,604,pickup,2.0,09:01,4,09:05,545.0,09:05,4.0
R080,7,乘客1229,乘客1229,605,pickup,17.0,09:22,9,09:31,570.0,09:30,8.0
R080,7,乘客1229,乘客1229跟車,605,pickup,17.0,09:22,9,09:31,570.0,09:30,8.0
R080,7,乘客1229,乘客1230,605,pickup,17.0,09:22,9,09:31,570.0,09:30,8.0
R080,7,乘客1229,乘客1230跟車,605,pickup,17.0,09:22,9,09:31,570.0,09:30,8.0
R080,8,乘客1226,乘客1226,276,dropoff,13.0,09:44,15,09:59,600.0,10:00,16.0
R080,8,乘客1226,乘客1226跟車,276,dropoff,13.0,09:44,15,09:59,600.0,10:00,16.0
R080,9,乘客1228,乘客1228,276,dropoff,13.0,09:44,15,09:59,600.0,10:00,16.0
R080,10,乘客1229,乘客1229,276,dropoff,13.0,09:44,15,09:59,600.0,10:00,16.0
R080,10,乘客1229,乘客1229跟車,276,dropoff,13.0,09:44,15,09:59,600.0,10:00,16.0
R080,10,乘客1229,乘客1230,276,dropoff,13.0,09:44,15,09:59,600.0,10:00,16.0
R080,10,乘客1229,乘客1230跟車,276,dropoff,13.0,09:44,15,09:59,600.0,10:00,16.0
R081,1,乘客1503,乘客1503,718,pickup,0.0,07:35,8,07:43,455.0,07:35,0.0
R081,1,乘客1503,乘客1504,718,pickup,0.0,07:35,8,07:43,455.0,07:35,0.0
R081,1,乘客1503,乘客1504跟車,718,pickup,0.0,07:35,8,07:43,455.0,07:35,0.0
R081,2,乘客1505,乘客1505,719,pickup,13.0,07:56,4,08:00,490.0,08:10,14.0
R081,3,乘客1503,乘客1503,717,dropoff,15.0,08:15,10,08:25,510.0,08:30,15.0
R081,3,乘客1503,乘客1504,717,dropoff,15.0,08:15,10,08:25,510.0,08:30,15.0
R081,3,乘客1503,乘客1504跟車,717,dropoff,15.0,08:15,10,08:25,510.0,08:30,15.0
R081,4,乘客1505,乘客1505,717,dropoff,15.0,08:15,10,08:25,510.0,08:30,15.0
R081,5,乘客1506,乘客1506,720,pickup,11.0,08:36,1,08:37,540.0,09:00,24.0
R081,6,乘客1507,乘客1507,721,pickup,17.0,08:54,1,08:55,555.0,09:15,21.0
R081,7,乘客1508,乘客1508,722,pickup,9.0,09:04,2,09:06,570.0,09:30,26.0
R081,7,乘客1508,乘客1508跟車,722,pickup,9.0,09:04,2,09:06,570.0,09:30,26.0
R081,8,乘客1509,乘客1509,723,pickup,15.0,09:21,1,09:22,595.0,09:55,34.0
R081,9,乘客1510,乘客1510,724,pickup,6.0,09:28,4,09:32,600.0,10:00,32.0
R081,10,乘客1506,乘客1506,268,dropoff,24.0,09:56,8,10:04,625.0,10:25,29.0
R081,11,乘客1507,乘客1507,268,dropoff,24.0,09:56,8,10:04,625.0,10:25,29.0
R081,12,乘客1508,乘客1508,268,dropoff,24.0,09:56,8,10:04,625.0,10:25,29.0
R081,12,乘客1508,乘客1508跟車,268,dropoff,24.0,09:56,8,10:04,625.0,10:25,29.0
R081,13,乘客1509,乘客1509,268,dropoff,24.0,09:56,8,10:04,625.0,10:25,29.0
R081,14,乘客1510,乘客1510,268,dropoff,24.0,09:56,8,10:04,625.0,10:25,29.0
R082,1,乘客1730,乘客1730,827,pickup,0.0,07:30,4,07:34,450.0,07:30,0.0
R082,2,乘客1731,乘客1731,828,pickup,6.0,07:40,1,07:41,460.0,07:40,0.0
R082,3,乘客2014,乘客2014,965,pickup,13.0,07:54,1,07:55,465.0,07:45,0.0
R082,4,乘客2015,乘客2015,966,pickup,13.0,08:08,4,08:12,485.0,08:05,0.0
R082,5,乘客1732,乘客1732,829,pickup,19.0,08:31,4,08:35,495.0,08:15,0.0
R082,6,乘客2014,乘客2014,773,dropoff,6.0,08:41,1,08:42,525.0,08:45,4.0
R082,7,乘客1730,乘客1730,727,dropoff,11.0,08:53,7,09:00,535.0,08:55,2.0
R082,8,乘客1731,乘客1731,727,dropoff,11.0,08:53,7,09:00,535.0,08:55,2.0
R082,9,乘客1732,乘客1732,727,dropoff,11.0,08:53,7,09:00,535.0,08:55,2.0
R082,10,乘客2015,乘客2015,726,dropoff,11.0,09:11,3,09:14,550.0,09:10,0.0
R082,11,乘客2017,乘客2017,968,pickup,9.0,09:23,1,09:24,560.0,09:20,0.0
R082,12,乘客2017,乘客2017,793,dropoff,8.0,09:32,1,09:33,570.0,09:30,0.0
R082,13,乘客1737,乘客1737,744,pickup,4.0,09:37,1,09:38,585.0,09:45,8.0
R082,14,乘客1738,乘客1738,832,pickup,11.0,09:49,5,09:54,600.0,10:00,11.0
R082,14,乘客1738,乘客1738跟車,832,pickup,11.0,09:49,5,09:54,600.0,10:00,11.0
R082,15,乘客1738,乘客1738,807,dropoff,6.0,10:00,4,10:04,615.0,10:15,15.0
R082,15,乘客1738,乘客1738跟車,807,dropoff,6.0,10:00,4,10:04,615.0,10:15,15.0
R082,16,乘客1737,乘客1737,770,dropoff,2.0,10:06,1,10:07,630.0,10:30,24.0
R083,1,乘客421,乘客421,238,pickup,0.0,06:58,1,06:59,420.0,07:00,2.0
R083,2,乘客421,乘客421,316,dropoff,19.0,07:18,1,07:19,440.0,07:20,2.0
R083,3,乘客1560,乘客1560,752,pickup,9.0,07:28,4,07:32,460.0,07:40,12.0
R083,4,乘客1560,乘客1560,421,dropoff,9.0,07:41,3,07:44,475.0,07:55,14.0
R083,5,乘客424,乘客424,241,pickup,15.0,07:59,5,08:04,480.0,08:00,1.0
R083,5,乘客424,乘客424跟車,241,pickup,15.0,07:59,5,08:04,480.0,08:00,1.0
R083,6,乘客425,乘客425,242,pickup,6.0,08:10,1,08:11,490.0,08:10,0.0
R083,7,乘客426,乘客426,243,pickup,4.0,08:15,1,08:16,495.0,08:15,0.0
R083,8,乘客427,乘客427,244,pickup,6.0,08:22,1,08:23,505.0,08:25,3.0
R083,9,乘客1271,乘客1271,625,pickup,4.0,08:27,1,08:28,505.0,08:25,0.0
R083,10,乘客1272,乘客1272,626,pickup,4.0,08:32,1,08:33,510.0,08:30,0.0
R083,11,乘客424,乘客424,420,dropoff,17.0,08:50,7,08:57,550.0,09:10,20.0
R083,11,乘客424,乘客424跟車,420,dropoff,17.0,08:50,7,08:57,550.0,09:10,20.0
R083,12,乘客425,乘客425,420,dropoff,17.0,08:50,7,08:57,550.0,09:10,20.0
R083,13,乘客426,乘客426,420,dropoff,17.0,08:50,7,08:57,550.0,09:10,20.0
R083,14,乘客427,乘客427,420,dropoff,17.0,08:50,7,08:57,550.0,09:10,20.0
R083,15,乘客1271,乘客1271,201,dropoff,2.0,08:59,2,09:01,555.0,09:15,16.0
R083,16,乘客1272,乘客1272,201,dropoff,2.0,08:59,2,09:01,555.0,09:15,16.0
R083,17,乘客431,乘客431,247,pickup,13.0,09:14,1,09:15,575.0,09:35,21.0
R083,18,乘客2008,乘客2008,963,pickup,4.0,09:19,4,09:23,595.0,09:55,36.0
R083,19,乘客431,乘客431,394,dropoff,9.0,09:32,1,09:33,605.0,10:05,33.0
R083,20,乘客2008,乘客2008,756,dropoff,8.0,09:41,3,09:44,610.0,10:10,29.0
R084,1,乘客1986,乘客1986,953,pickup,0.0,06:37,1,06:38,410.0,06:50,13.0
R084,2,乘客1986,乘客1986,957,dropoff,53.0,07:31,1,07:32,450.0,07:30,0.0
R084,3,乘客1987,乘客1987,954,pickup,9.0,07:41,3,07:44,460.0,07:40,0.0
R084,3,乘客1987,乘客1987跟車,954,pickup,9.0,07:41,3,07:44,460.0,07:40,0.0
R084,3,乘客1987,乘客1987跟車,954,pickup,9.0,07:41,3,07:44,460.0,07:40,0.0
R084,4,乘客1990,乘客1990,956,pickup,22.0,08:06,8,08:14,500.0,08:20,14.0
R084,5,乘客1989,乘客1989,956,pickup,22.0,08:06,8,08:14,500.0,08:20,14.0
R084,5,乘客1989,乘客1989跟車,956,pickup,22.0,08:06,8,08:14,500.0,08:20,14.0
R084,6,乘客1992,乘客1992,321,pickup,15.0,08:29,4,08:33,515.0,08:35,6.0
R084,7,乘客1990,乘客1990,178,dropoff,21.0,08:54,6,09:00,540.0,09:00,6.0
R084,8,乘客1992,乘客1992,178,dropoff,21.0,08:54,6,09:00,540.0,09:00,6.0
R084,9,乘客1987,乘客1987,276,dropoff,13.0,09:13,7,09:20,570.0,09:30,17.0
R084,9,乘客1987,乘客1987跟車,276,dropoff,13.0,09:13,7,09:20,570.0,09:30,17.0
R084,9,乘客1987,乘客1987跟車,276,dropoff,13.0,09:13,7,09:20,570.0,09:30,17.0
R084,10,乘客1989,乘客1989,276,dropoff,13.0,09:13,7,09:20,570.0,09:30,17.0
R084,10,乘客1989,乘客1989跟車,276,dropoff,13.0,09:13,7,09:20,570.0,09:30,17.0
R085,1,乘客854,乘客854,432,pickup,0.0,06:54,4,06:58,420.0,07:00,6.0
R085,2,乘客307,乘客307,181,pickup,13.0,07:11,1,07:12,455.0,07:35,24.0
R085,3,乘客854,乘客854,289,dropoff,28.0,07:40,3,07:43,480.0,08:00,20.0
R085,4,乘客307,乘客307,248,dropoff,11.0,07:54,1,07:55,500.0,08:20,26.0
R085,5,乘客857,乘客857,405,pickup,6.0,08:01,7,08:08,510.0,08:30,29.0
R085,5,乘客857,乘客858,405,pickup,6.0,08:01,7,08:08,510.0,08:30,29.0
R085,5,乘客857,乘客859,405,pickup,6.0,08:01,7,08:08,510.0,08:30,29.0
R085,5,乘客857,乘客860,405,pickup,6.0,08:01,7,08:08,510.0,08:30,29.0
R085,6,乘客861,乘客861,434,pickup,9.0,08:17,4,08:21,525.0,08:45,28.0
R085,7,乘客862,乘客862,435,pickup,15.0,08:36,4,08:40,535.0,08:55,19.0
R085,8,乘客857,乘客857,386,dropoff,11.0,08:51,12,09:03,545.0,09:05,14.0
R085,8,乘客857,乘客858,386,dropoff,11.0,08:51,12,09:03,545.0,09:05,14.0
R085,8,乘客857,乘客859,386,dropoff,11.0,08:51,12,09:03,545.0,09:05,14.0
R085,8,乘客857,乘客860,386,dropoff,11.0,08:51,12,09:03,545.0,09:05,14.0
R085,9,乘客861,乘客861,386,dropoff,11.0,08:51,12,09:03,545.0,09:05,14.0
R085,10,乘客862,乘客862,386,dropoff,11.0,08:51,12,09:03,545.0,09:05,14.0
R085,11,乘客1136,乘客1136,557,pickup,13.0,09:16,4,09:20,560.0,09:20,4.0
R085,12,乘客1136,乘客1136,559,dropoff,17.0,09:37,3,09:40,595.0,09:55,18.0
R086,1,乘客1619,乘客1619,775,pickup,0.0,07:17,1,07:18,450.0,07:30,13.0
R086,2,乘客1601,乘客1601,770,pickup,15.0,07:33,5,07:38,480.0,08:00,27.0
R086,2,乘客1601,乘客1602,770,pickup,15.0,07:33,5,07:38,480.0,08:00,27.0
R086,3,乘客1733,乘客1733,830,pickup,8.0,07:46,3,07:49,510.0,08:30,44.0
R086,3,乘客1733,乘客1734,830,pickup,8.0,07:46,3,07:49,510.0,08:30,44.0
R086,3,乘客1733,乘客1735,830,pickup,8.0,07:46,3,07:49,510.0,08:30,44.0
R086,4,乘客1601,乘客1601,748,dropoff,11.0,08:00,4,08:04,525.0,08:45,45.0
R086,4,乘客1601,乘客1602,748,dropoff,11.0,08:00,4,08:04,525.0,08:45,45.0
R086,5,乘客1733,乘客1733,727,dropoff,8.0,08:12,4,08:16,535.0,08:55,43.0
R086,5,乘客1733,乘客1734,727,dropoff,8.0,08:12,4,08:16,535.0,08:55,43.0
R086,5,乘客1733,乘客1735,727,dropoff,8.0,08:12,4,08:16,535.0,08:55,43.0
R086,6,乘客1619,乘客1619,727,dropoff,8.0,08:12,4,08:16,550.0,09:10,58.0
R086,7,乘客785,乘客785,411,pickup,11.0,08:27,5,08:32,565.0,09:25,58.0
R086,7,乘客785,乘客785跟車,411,pickup,11.0,08:27,5,08:32,565.0,09:25,58.0
R086,8,乘客1605,乘客1605,772,pickup,17.0,08:49,6,08:55,570.0,09:30,41.0
R086,8,乘客1605,乘客1605跟車,772,pickup,17.0,08:49,6,08:55,570.0,09:30,41.0
R086,8,乘客1605,乘客1605跟車,772,pickup,17.0,08:49,6,08:55,570.0,09:30,41.0
R086,9,乘客785,乘客785,717,dropoff,6.0,09:01,4,09:05,590.0,09:50,49.0
R086,9,乘客785,乘客785跟車,717,dropoff,6.0,09:01,4,09:05,590.0,09:50,49.0
R086,10,乘客1605,乘客1605,1113,dropoff,15.0,09:20,5,09:25,590.0,09:50,30.0
R086,10,乘客1605,乘客1605跟車,1113,dropoff,15.0,09:20,5,09:25,590.0,09:50,30.0
R086,10,乘客1605,乘客1605跟車,1113,dropoff,15.0,09:20,5,09:25,590.0,09:50,30.0
R086,11,乘客787,乘客787,412,pickup,11.0,09:36,2,09:38,600.0,10:00,24.0
R086,11,乘客787,乘客788,412,pickup,11.0,09:36,2,09:38,600.0,10:00,24.0
R086,12,乘客787,乘客787,746,dropoff,29.0,10:07,2,10:09,635.0,10:35,28.0
R086,12,乘客787,乘客788,746,dropoff,29.0,10:07,2,10:09,635.0,10:35,28.0
R087,1,乘客1774,乘客1774,846,pickup,0.0,06:46,5,06:51,420.0,07:00,14.0
R087,1,乘客1774,乘客1774跟車,846,pickup,0.0,06:46,5,06:51,420.0,07:00,14.0
R087,2,乘客1775,乘客1775,847,pickup,36.0,07:27,2,07:29,460.0,07:40,13.0
R087,2,乘客1775,乘客1775跟車,847,pickup,36.0,07:27,2,07:29,460.0,07:40,13.0
R087,3,乘客1776,乘客1776,563,pickup,15.0,07:44,5,07:49,480.0,08:00,16.0
R087,3,乘客1776,乘客1776跟車,563,pickup,15.0,07:44,5,07:49,480.0,08:00,16.0
R087,4,乘客1777,乘客1777,848,pickup,2.0,07:51,5,07:56,485.0,08:05,14.0
R087,4,乘客1777,乘客1777跟車,848,pickup,2.0,07:51,5,07:56,485.0,08:05,14.0
R087,5,乘客1151,乘客1151,565,pickup,9.0,08:05,2,08:07,495.0,08:15,10.0
R087,5,乘客1151,乘客1151跟車,565,pickup,9.0,08:05,2,08:07,495.0,08:15,10.0
R087,6,乘客803,乘客803,416,pickup,9.0,08:16,5,08:21,525.0,08:45,29.0
R087,6,乘客803,乘客803跟車,416,pickup,9.0,08:16,5,08:21,525.0,08:45,29.0
R087,7,乘客1774,乘客1774,534,dropoff,17.0,08:38,10,08:48,530.0,08:50,12.0
